...
accountId|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4614219293217785425|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4619004367821865972|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4625196817309500703|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
16607023625929101|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4628855992006738013|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
22517998136852699|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4640677941028586840|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4640959416005296287|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
30962247438172666|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4644055640749114719|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4645744490609378224|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4647433340469642673|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4648840715353195055|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4648840715353195760|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4650248090236748534|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4651655465120301686|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
40532396646334920|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4652499890050433685|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4652781365027145381|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4652781365027145396|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
41939771529888100|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4654751689864118832|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4657003489677805220|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
46161896180548330|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
47287796087390269|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
47850746040811837|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4661507089305174497|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
52072870691472021|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4664040364095570531|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4664321839072281992|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4664603314048992395|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4664603314048991734|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666573638885966169|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4667136588839387145|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4667699538792808605|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
56294995342131494|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
56576470318842045|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4670232813583204413|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
59391220085948731|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
59672695062659546|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
60235645016080861|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4671921663443468288|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4673047563350312168|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4673610513303732271|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
62205969853055109|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4673891988280443381|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4674173463257154662|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4674173463257153549|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4674173463257154804|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4674454938233865894|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4674736413210576584|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4674736413210576320|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
63894819713319622|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
63894819713319279|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4675580838140707611|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4678114112931103330|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
66709569480425615|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4679521487814657374|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
68116944363978847|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
68116944363979237|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
69242844270821492|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4680928862698209493|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4681491812651631567|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4682617712558473604|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4683462137488605278|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
73183493944770685|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
