2199023255808|6597069766877|1627020616747|1669690342640
2199023255700|426|1627020616747|1669690342640
26388279066625|13194139533380|1627020616747|1669690342640
668|8796093022416|1627020616747|1669690342640
10995116278101|10995116278493|1627020616747|1669690342640
4398046511409|24189255811543|1627020616747|1669690342640
21990232555962|15393162789365|1627020616747|1669690342640
13194139533649|24189255811533|1627020616747|1669690342640
21990232555744|2199023256248|1627020616747|1669690342640
28587302322689|6597069766847|1627020616747|1669690342640
10995116278165|21990232555772|1627020616747|1669690342640
50|2199023256228|1627020616747|1669690342640
785|17592186044418|1627020616747|1669690342640
8796093022693|19791209300630|1627020616747|1669690342640
307|636|1627020616747|1669690342640
21990232556126|17592186044622|1627020616747|1669690342640
785|19791209300478|1627020616747|1669690342640
8796093022940|107|1627020616747|1669690342640
125|24189255811770|1627020616747|1669690342640
10995116277834|28587302322936|1627020616747|1669690342640
15393162789154|15393162789420|1627020616747|1669690342640
24189255811177|24189255811609|1627020616747|1669690342640
17592186044635|2199023256301|1627020616747|1669690342640
4398046511258|2199023256322|1627020616747|1669690342640
19791209300495|19791209300533|1627020616747|1669690342640
13194139534013|17592186044882|1627020616747|1669690342640
10995116277974|15393162789157|1627020616747|1669690342640
10995116278493|17592186044418|1627020616747|1669690342640
19791209300551|19791209300163|1627020616747|1669690342640
8796093022526|24189255811256|1627020616747|1669690342640
8796093022574|28587302322710|1627020616747|1669690342640
4398046511407|19791209300324|1627020616747|1669690342640
26388279067086|19791209300300|1627020616747|1669690342640
17592186044615|15393162789164|1627020616747|1669690342640
6597069767243|2199023255866|1627020616747|1669690342640
6597069767219|13194139533696|1627020616747|1669690342640
24189255811576|2199023255634|1627020616747|1669690342640
107|28587302322731|1627020616747|1669690342640
2199023256011|28587302322592|1627020616747|1669690342640
17592186044516|28587302322592|1627020616747|1669690342640
28587302322878|646|1627020616747|1669690342640
6597069766822|21990232555584|1627020616747|1669690342640
8796093022526|2199023255955|1627020616747|1669690342640
13194139533762|307|1627020616747|1669690342640
6597069767315|2199023256133|1627020616747|1669690342640
24189255811803|675|1627020616747|1669690342640
2199023256185|15393162788939|1627020616747|1669690342640
17592186044592|10995116277850|1627020616747|1669690342640
28587302322459|4398046511731|1627020616747|1669690342640
15393162789511|19791209300533|1627020616747|1669690342640
6597069766822|8796093022416|1627020616747|1669690342640
6597069767450|4398046511588|1627020616747|1669690342640
17592186044455|13194139533845|1627020616747|1669690342640
15393162789200|755|1627020616747|1669690342640
10995116278493|17592186044959|1627020616747|1669690342640
2199023256128|13194139533863|1627020616747|1669690342640
4398046511504|26388279066851|1627020616747|1669690342640
13194139533907|26388279067033|1627020616747|1669690342640
2199023256210|4398046511553|1627020616747|1669690342640
17592186044635|15393162789579|1627020616747|1669690342640
19791209300657|19791209300379|1627020616747|1669690342640
17592186045140|28587302322800|1627020616747|1669690342640
10995116278072|2199023255992|1627020616747|1669690342640
26388279066933|6597069766710|1627020616747|1669690342640
15393162789144|2199023255805|1627020616747|1669690342640
4398046511731|24189255811721|1627020616747|1669690342640
24189255811749|2199023256119|1627020616747|1669690342640
6597069766951|13194139533780|1627020616747|1669690342640
24189255811609|4398046511724|1627020616747|1669690342640
6597069766809|28587302322700|1627020616747|1669690342640
10995116277854|19791209300327|1627020616747|1669690342640
19791209300707|4398046511838|1627020616747|1669690342640
21990232555566|8796093022585|1627020616747|1669690342640
8796093022388|15393162789144|1627020616747|1669690342640
24189255811394|21990232555743|1627020616747|1669690342640
24189255811368|17592186045024|1627020616747|1669690342640
2199023256128|4398046511588|1627020616747|1669690342640
6597069767393|24189255811665|1627020616747|1669690342640
8796093022479|15393162789372|1627020616747|1669690342640
24189255811588|93|1627020616747|1669690342640
15393162789563|24189255811482|1627020616747|1669690342640
642|26388279067041|1627020616747|1669690342640
13194139533489|6597069766822|1627020616747|1669690342640
6597069766951|15393162789262|1627020616747|1669690342640
41|19791209300691|1627020616747|1669690342640
8796093022370|28587302322722|1627020616747|1669690342640
26388279066767|10995116278290|1627020616747|1669690342640
2199023255607|19791209300726|1627020616747|1669690342640
17592186044823|19791209300432|1627020616747|1669690342640
10995116278363|28587302322292|1627020616747|1669690342640
648|6597069766903|1627020616747|1669690342640
775|21990232555826|1627020616747|1669690342640
4398046511890|19791209300226|1627020616747|1669690342640
28587302322284|21990232556302|1627020616747|1669690342640
642|4398046511553|1627020616747|1669690342640
507|19791209300660|1627020616747|1669690342640
2199023255992|26388279067233|1627020616747|1669690342640
8796093022309|17592186045178|1627020616747|1669690342640
13194139533696|6597069767043|1627020616747|1669690342640
8796093022417|13194139534017|1627020616747|1669690342640
10995116277833|21990232556146|1627020616747|1669690342640
19791209300508|21990232556061|1627020616747|1669690342640
24189255811204|28587302322496|1627020616747|1669690342640
26388279066716|13194139533594|1627020616747|1669690342640
8796093022702|4398046511316|1627020616747|1669690342640
4398046511308|10995116277848|1627020616747|1669690342640
8796093022346|28587302322737|1627020616747|1669690342640
6597069767393|13194139533475|1627020616747|1669690342640
15393162789629|4398046511240|1627020616747|1669690342640
24189255811214|6597069767315|1627020616747|1669690342640
24189255811261|24189255811568|1627020616747|1669690342640
10995116278106|6597069767069|1627020616747|1669690342640
21990232555772|28587302322247|1627020616747|1669690342640
310|4398046511724|1627020616747|1669690342640
354|507|1627020616747|1669690342640
24189255811695|4398046511393|1627020616747|1669690342640
24189255811445|6597069766852|1627020616747|1669690342640
28587302322245|6597069766852|1627020616747|1669690342640
26388279067086|646|1627020616747|1669690342640
17592186044635|6597069766775|1627020616747|1669690342640
17592186044486|26388279067181|1627020616747|1669690342640
26388279067160|8796093022896|1627020616747|1669690342640
8796093022481|13194139533768|1627020616747|1669690342640
21990232555635|13194139533486|1627020616747|1669690342640
28587302322936|15393162789154|1627020616747|1669690342640
8796093022481|10995116278549|1627020616747|1669690342640
433|17592186045024|1627020616747|1669690342640
13194139534015|10995116277827|1627020616747|1669690342640
28587302322457|28587302322284|1627020616747|1669690342640
41|17592186044516|1627020616747|1669690342640
107|431|1627020616747|1669690342640
19791209300660|24189255811565|1627020616747|1669690342640
15393162789420|24189255811568|1627020616747|1669690342640
6597069766721|19791209300572|1627020616747|1669690342640
26388279067387|8796093022702|1627020616747|1669690342640
4398046511622|15393162789164|1627020616747|1669690342640
433|15393162789477|1627020616747|1669690342640
10995116278112|26388279067423|1627020616747|1669690342640
26388279066852|2199023255700|1627020616747|1669690342640
21990232556070|28587302322302|1627020616747|1669690342640
6597069766679|26388279067041|1627020616747|1669690342640
6597069767337|2199023255765|1627020616747|1669690342640
41|10995116278290|1627020616747|1669690342640
10995116277978|4398046511749|1627020616747|1669690342640
17592186044635|2199023256030|1627020616747|1669690342640
24189255811395|13194139533426|1627020616747|1669690342640
28587302322247|2199023255607|1627020616747|1669690342640
6597069766803|2199023255992|1627020616747|1669690342640
13194139533350|2199023256258|1627020616747|1669690342640
107|24189255811305|1627020616747|1669690342640
15393162789392|28587302322889|1627020616747|1669690342640
4398046511274|10995116277958|1627020616747|1669690342640
769|13194139533542|1627020616747|1669690342640
15393162788890|13194139533445|1627020616747|1669690342640
44|2199023256249|1627020616747|1669690342640
4398046511111|10995116277833|1627020616747|1669690342640
535|13194139533947|1627020616747|1669690342640
24189255811770|4398046511120|1627020616747|1669690342640
2199023255682|21990232555796|1627020616747|1669690342640
6597069767198|10995116278072|1627020616747|1669690342640
6597069767294|19791209300522|1627020616747|1669690342640
21990232556020|24189255811812|1627020616747|1669690342640
4398046511722|21990232555959|1627020616747|1669690342640
21990232555772|13194139533350|1627020616747|1669690342640
15393162789615|21990232555831|1627020616747|1669690342640
15393162789283|15393162789021|1627020616747|1669690342640
2199023255783|17592186044598|1627020616747|1669690342640
21990232555831|15393162788925|1627020616747|1669690342640
684|2199023255803|1627020616747|1669690342640
26388279066627|17592186044592|1627020616747|1669690342640
10995116278271|8796093022752|1627020616747|1669690342640
10995116277957|264|1627020616747|1669690342640
30786325578421|2199023256309|1627020616747|1669690342640
2199023255879|15393162789643|1627020616747|1669690342640
24189255811305|19791209300630|1627020616747|1669690342640
15393162789420|19791209300537|1627020616747|1669690342640
28587302322489|28587302322691|1627020616747|1669690342640
4398046511663|13194139533768|1627020616747|1669690342640
6597069767315|8796093022734|1627020616747|1669690342640
24189255811686|6597069766895|1627020616747|1669690342640
26388279067041|13194139534013|1627020616747|1669690342640
8796093022401|6597069766773|1627020616747|1669690342640
28587302322515|2199023255836|1627020616747|1669690342640
21990232555657|21990232555566|1627020616747|1669690342640
4398046511518|28587302322347|1627020616747|1669690342640
19791209300238|19791209300163|1627020616747|1669690342640
6597069767234|8796093022710|1627020616747|1669690342640
15393162789021|729|1627020616747|1669690342640
2199023256040|2199023255682|1627020616747|1669690342640
10995116277884|28587302322731|1627020616747|1669690342640
21990232555607|15393162789296|1627020616747|1669690342640
2199023255900|19791209300696|1627020616747|1669690342640
28587302322181|13194139533860|1627020616747|1669690342640
13194139533558|580|1627020616747|1669690342640
21990232556135|28587302322663|1627020616747|1669690342640
15393162788925|2199023256030|1627020616747|1669690342640
4398046511393|28587302322515|1627020616747|1669690342640
8796093022214|26388279066681|1627020616747|1669690342640
21990232556020|17592186044575|1627020616747|1669690342640
6597069766803|8796093022559|1627020616747|1669690342640
21990232556146|26388279067115|1627020616747|1669690342640
24189255811412|28587302322196|1627020616747|1669690342640
21990232555887|26388279067010|1627020616747|1669690342640
21990232555841|26388279067075|1627020616747|1669690342640
13194139533398|26388279066752|1627020616747|1669690342640
2199023256212|15393162788890|1627020616747|1669690342640
10995116278168|10995116278101|1627020616747|1669690342640
24189255811749|28587302322536|1627020616747|1669690342640
15393162789344|349|1627020616747|1669690342640
26388279066730|19791209300685|1627020616747|1669690342640
15393162789183|21990232556302|1627020616747|1669690342640
28587302322936|601|1627020616747|1669690342640
28587302322685|21990232555685|1627020616747|1669690342640
8796093022352|30|1627020616747|1669690342640
6597069766773|10995116278510|1627020616747|1669690342640
21990232555772|21990232555841|1627020616747|1669690342640
15393162788943|26388279066896|1627020616747|1669690342640
15393162789563|4398046511722|1627020616747|1669690342640
24189255811588|28587302322445|1627020616747|1669690342640
28587302322578|4398046511890|1627020616747|1669690342640
2199023256209|17592186044500|1627020616747|1669690342640
13194139533765|26388279067115|1627020616747|1669690342640
19791209300020|26388279067387|1627020616747|1669690342640
28587302322459|4398046511120|1627020616747|1669690342640
15393162789098|743|1627020616747|1669690342640
17592186044583|10995116278292|1627020616747|1669690342640
6597069766822|15393162789296|1627020616747|1669690342640
743|21990232555890|1627020616747|1669690342640
19791209300413|6597069767130|1627020616747|1669690342640
2199023255634|2199023256011|1627020616747|1669690342640
6597069766839|28587302322451|1627020616747|1669690342640
4398046511457|8796093022698|1627020616747|1669690342640
13194139533556|2199023255866|1627020616747|1669690342640
6597069767428|15393162788890|1627020616747|1669690342640
8796093022388|15393162789600|1627020616747|1669690342640
2199023256266|24189255811256|1627020616747|1669690342640
15393162789436|24189255811368|1627020616747|1669690342640
26388279066981|17592186044852|1627020616747|1669690342640
21990232555822|2199023256119|1627020616747|1669690342640
21990232556020|8796093022479|1627020616747|1669690342640
4398046511663|13194139533350|1627020616747|1669690342640
13194139533445|743|1627020616747|1669690342640
13194139533780|21990232555539|1627020616747|1669690342640
2199023256210|2199023255992|1627020616747|1669690342640
28587302322425|26388279067233|1627020616747|1669690342640
24189255811568|15393162789098|1627020616747|1669690342640
640|24189255811388|1627020616747|1669690342640
17592186044622|24189255811183|1627020616747|1669690342640
4398046511741|10995116278101|1627020616747|1669690342640
775|4398046511274|1627020616747|1669690342640
264|21990232556018|1627020616747|1669690342640
17592186044488|535|1627020616747|1669690342640
4398046511104|6597069767391|1627020616747|1669690342640
24189255811204|15393162789261|1627020616747|1669690342640
6597069766941|28587302322181|1627020616747|1669690342640
28587302322203|4398046511725|1627020616747|1669690342640
24189255811723|13194139533676|1627020616747|1669690342640
535|17592186044714|1627020616747|1669690342640
15393162788890|17592186044812|1627020616747|1669690342640
10995116278363|19791209300533|1627020616747|1669690342640
19791209300238|433|1627020616747|1669690342640
28587302322889|19791209300634|1627020616747|1669690342640
21990232555647|4398046511878|1627020616747|1669690342640
