...
loanId|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4633359591634109273|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
23080948090273828|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4640396466051875090|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4643211215818981652|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4645181540655956113|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4646025965586088570|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36310271995674626|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
36310271995674689|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4649966615260037582|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
40813871623045419|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4653344314980565892|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4653625789957276512|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4654188739910697745|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4656159064747672175|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
45035996273705071|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4657566439631225257|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4660662664375042929|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4660944139351753688|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4662070039258596121|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4666010688932545042|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
55732045388710292|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4667699538792809002|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4669951338606494288|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4670514288559916031|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4671640188466758485|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
60798594969501870|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4673047563350311928|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4673891988280443769|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4675017888187285518|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4675299363163997016|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4679802962791367476|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
68398419340689866|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4680365912744788603|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
68679894317400480|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4680928862698210320|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4684025087442027461|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4684306562418738149|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
74027918874902872|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4686276887255712451|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
75153818781745396|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4688528687069397066|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4688810162046108108|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4688810162046108071|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4689091637022818664|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4689091637022818971|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
79375943432405289|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4691061961859793738|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4691061961859793536|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
80220368362537080|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
80783318315958770|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4692750811720056896|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4693313761673478373|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4693313761673478734|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
