...
accountId|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4614219293217785425|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4503599627375007|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4785074604089905|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
5629499534220764|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
5629499534216980|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4617315517961602808|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4617596992938314426|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
7318349394484521|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4619004367821865972|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4619285842798580170|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4620130267728715799|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4620974692658853685|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4621537642612269422|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4621537642612276097|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4621819117588985440|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4621819117588986517|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
10414574138301714|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4622382067542404395|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4622663542519110930|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4623507967449251823|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4623789442425957716|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4624070917402672259|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4624070917402664432|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4624352392379382075|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
12947848928691283|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
13229323905409047|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4625196817309500703|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4625478292286219165|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
13792273858829076|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4626604192193065254|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
15481123719089289|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4627448617123200104|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
16044073672513368|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4627730092099897355|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
16044073672508720|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4628011567076614282|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
16325548649221042|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4628011567076618530|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
16607023625929101|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4628855992006739692|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4628855992006738013|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4629137466983458115|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4629137466983464492|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
17732923532774083|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4629418941960163740|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4629700416936880543|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4629700416936882256|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4630263366890307075|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
18858823439615137|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4630544841867006832|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4630826316843724114|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
19421773393043483|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4631107791820425942|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4631107791820428311|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4631670741773847865|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4631670741773857085|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4631952216750570228|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4632233691727282067|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4632515166703982604|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4632515166703984250|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
21110623253305294|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4633078116657404516|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
4633359591634112276|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
21673573206723627|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
21673573206721810|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
21673573206728990|0.0|0.0|1627020616747|1669690342640|500|TIMESTAMP_DESCENDING
